Provinsi,Kabupaten,Kecamatan,Perkiraan Panen Bulan September,Perkiraan Panen Bulan Oktober,Alsintan September,Alsintan Oktober,Bera,Penggenangan,Tanam (1-15 Hst),Vegetatif 1 (16-30 Hst),Vegetatif 2 (31-40 Hst),Max Vegetatif (41-54 Hst),Generatif 1 (55-71 Hst),Generatif 2 (72-110 Hst),Panen,Standing Crop,Luas Baku Sawah (Ha)
,Bangka Barat,Tempilang,36.0,60.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Bangka Selatan,,881.0,2558.0,13.0,33.0,0,0,0,0,0,0,0,0,0,0,0
,Bangka Selatan,Air Gegas,39.0,182.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
,Bangka Selatan,Kep Pongok,9.0,36.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Bangka Selatan,Lepar Pongok,123.0,141.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0
,Bangka Selatan,Payung,62.0,192.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0
,Bangka Selatan,Pulau Besar,265.0,710.0,3.0,8.0,0,0,0,0,0,0,0,0,0,0,0
,Bangka Selatan,Simpang Rimba,46.0,98.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0
,Bangka Selatan,Toboali,336.0,1199.0,4.0,14.0,0,0,0,0,0,0,0,0,0,0,0
,Bangka Selatan,Tukak Sadai,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Bangka Tengah,,14.0,53.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0
,Bangka Tengah,Koba,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Bangka Tengah,Lubuk Besar,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Bangka Tengah,Namang,6.0,29.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Bangka Tengah,Pangkalan Baru,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Bangka Tengah,Simpang Katis,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Bangka Tengah,Sungai Selan,8.0,25.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Belitung,,74.0,113.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0
,Belitung,Badau,21.0,23.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Belitung,Membalong,42.0,73.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Belitung,Selat Nasik,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Belitung,Sijuk,5.0,11.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Belitung,Tanjung Pandan,5.0,7.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Belitung Timur,,149.0,373.0,8.0,9.0,0,0,0,0,0,0,0,0,0,0,0
,Belitung Timur,Damar,8.0,13.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Belitung Timur,Dendang,4.0,19.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Belitung Timur,Gantung,102.0,243.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,0
,Belitung Timur,Kelapa Kampit,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Belitung Timur,Manggar,15.0,50.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Belitung Timur,Simpang Pesak,9.0,39.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Belitung Timur,Simpang Renggiang,11.0,8.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
,Pangkal Pinang,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Pangkal Pinang,Bukit Intan,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Pangkal Pinang,Gabek,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Pangkal Pinang,Gerunggang,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Pangkal Pinang,Girimaya,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Pangkal Pinang,Pangkal Balam,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Pangkal Pinang,Rangkui,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
,Pangkal Pinang,Taman Sari,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
Kepulauan Riau,,,42.0,93.0,9.0,10.0,370,32,15.0,18.0,39.0,56.0,53.0,54,185,235,842
Kepulauan Riau,Batam,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kepulauan Riau,Batam,Batam Kota,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kepulauan Riau,Batam,Batu Aji,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kepulauan Riau,Batam,Batu Ampar,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kepulauan Riau,Batam,Belakang Padang,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kepulauan Riau,Batam,Bengkong,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kepulauan Riau,Batam,Bulang,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kepulauan Riau,Batam,Galang,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kepulauan Riau,Batam,Lubuk Baja,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kepulauan Riau,Batam,Nongsa,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kepulauan Riau,Batam,Sagulung,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kepulauan Riau,Batam,Sei Beduk,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kepulauan Riau,Batam,Sekupang,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kepulauan Riau,Bintan,,7.0,13.0,3.0,3.0,70,8,7.0,6.0,5.0,6.0,8.0,9,32,41,151
Kepulauan Riau,Bintan,Bintan Pesisir,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kepulauan Riau,Bintan,Bintan Timur,0.0,0.0,0.0,0.0,4,0,0.0,0.0,0.0,0.0,0.0,0,1,0,5
Kepulauan Riau,Bintan,Bintan Utara,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kepulauan Riau,Bintan,Gunung Kijang,2.0,2.0,1.0,1.0,8,1,0.0,1.0,0.0,1.0,1.0,2,7,5,21
Kepulauan Riau,Bintan,Mantang,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kepulauan Riau,Bintan,Seri Kuala Lobam,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kepulauan Riau,Bintan,Tambelan,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kepulauan Riau,Bintan,Teluk Bintan,2.0,2.0,1.0,1.0,22,2,1.0,1.0,1.0,1.0,1.0,2,2,7,33
Kepulauan Riau,Bintan,Teluk Sebong,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kepulauan Riau,Bintan,Toapaya,4.0,9.0,1.0,1.0,36,5,6.0,4.0,4.0,4.0,6.0,5,22,29,92
Kepulauan Riau,Karimun,,20.0,31.0,2.0,2.0,97,3,2.0,3.0,9.0,14.0,19.0,26,11,73,184
Kepulauan Riau,Karimun,Belat,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kepulauan Riau,Karimun,Buru,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kepulauan Riau,Karimun,Durai,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kepulauan Riau,Karimun,Karimun,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kepulauan Riau,Karimun,Kundur,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kepulauan Riau,Karimun,Kundur Barat,1.0,1.0,1.0,1.0,5,1,0.0,0.0,0.0,0.0,1.0,1,1,2,9
Kepulauan Riau,Karimun,Kundur Utara,19.0,30.0,1.0,1.0,92,2,2.0,3.0,9.0,14.0,18.0,25,10,71,175
Kepulauan Riau,Karimun,Meral,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kepulauan Riau,Karimun,Meral Barat,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kepulauan Riau,Karimun,Moro,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kepulauan Riau,Karimun,Tebing,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kepulauan Riau,Karimun,Ungar,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kepulauan Riau,Kep Anambas,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kepulauan Riau,Kep Anambas,Jemaja,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kepulauan Riau,Kep Anambas,Jemaja Timur,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kepulauan Riau,Kep Anambas,Palmatak,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kepulauan Riau,Kep Anambas,Siantan,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kepulauan Riau,Kep Anambas,Siantan Selatan,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kepulauan Riau,Kep Anambas,Siantan Tengah,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kepulauan Riau,Kep Anambas,Siantan Timur,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kepulauan Riau,Lingga,,15.0,49.0,4.0,4.0,203,21,6.0,9.0,25.0,35.0,26.0,19,142,120,506
Kepulauan Riau,Lingga,Lingga,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0,2,0,5
Kepulauan Riau,Lingga,Lingga Timur,4.0,8.0,1.0,1.0,32,4,2.0,1.0,0.0,5.0,4.0,5,10,17,63
Kepulauan Riau,Lingga,Lingga Utara,1.0,15.0,1.0,1.0,37,2,1.0,3.0,12.0,17.0,5.0,1,7,39,96
Kepulauan Riau,Lingga,Selayar,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kepulauan Riau,Lingga,Senayang,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kepulauan Riau,Lingga,Singkep,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kepulauan Riau,Lingga,Singkep Barat,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kepulauan Riau,Lingga,Singkep Pesisir,1.0,2.0,1.0,1.0,9,2,2.0,3.0,1.0,1.0,1.0,1,7,9,27
Kepulauan Riau,Lingga,Singkep Selatan,9.0,25.0,1.0,1.0,123,13,1.0,2.0,12.0,12.0,16.0,12,116,55,315
Kepulauan Riau,Natuna,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kepulauan Riau,Natuna,Bunguran Barat,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kepulauan Riau,Natuna,Bunguran Selatan,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kepulauan Riau,Natuna,Bunguran Tengah,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kepulauan Riau,Natuna,Bunguran Timur,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kepulauan Riau,Natuna,Bunguran Timur Laut,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kepulauan Riau,Natuna,Bunguran Utara,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kepulauan Riau,Natuna,Midai,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kepulauan Riau,Natuna,Pulau Laut,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kepulauan Riau,Natuna,Pulau Tiga,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kepulauan Riau,Natuna,Serasan,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kepulauan Riau,Natuna,Serasan Timur,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kepulauan Riau,Natuna,Subi,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kepulauan Riau,Tanjung Pinang,,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,1,1
Kepulauan Riau,Tanjung Pinang,Bukit Bestari,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kepulauan Riau,Tanjung Pinang,Tanjungpinang Barat,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Kepulauan Riau,Tanjung Pinang,Tanjungpinang Kota,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,1.0,0.0,0,0,1,1
Kepulauan Riau,Tanjung Pinang,Tanjungpinang Timur,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
DKI Jakarta,,,31.0,63.0,3.0,3.0,113,27,22.0,41,33,47,30,40,58,213,414
DKI Jakarta,Kepulauan Seribu,,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
DKI Jakarta,Kepulauan Seribu,Kepulauan Seribu Selatan,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
DKI Jakarta,Kepulauan Seribu,Kepulauan Seribu Utara,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
DKI Jakarta,Kota Jakarta Barat,,2.0,5.0,1.0,1.0,13,4,1.0,2,5,3,3,3,8,17,44
DKI Jakarta,Kota Jakarta Barat,Cengkareng,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
DKI Jakarta,Kota Jakarta Barat,Grogol Petamburan,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
DKI Jakarta,Kota Jakarta Barat,Kalideres,2.0,5.0,1.0,1.0,12,3,1.0,2,5,3,3,3,8,17,42
DKI Jakarta,Kota Jakarta Barat,Kebon Jeruk,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
DKI Jakarta,Kota Jakarta Barat,Kembangan,0.0,0.0,0.0,0.0,1,1,0.0,0,0,0,0,0,0,0,2
DKI Jakarta,Kota Jakarta Barat,Palmerah,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
DKI Jakarta,Kota Jakarta Barat,Tamansari,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
DKI Jakarta,Kota Jakarta Barat,Tambora,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
DKI Jakarta,Kota Jakarta Pusat,,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
DKI Jakarta,Kota Jakarta Pusat,Cempaka Putih,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
DKI Jakarta,Kota Jakarta Pusat,Gambir,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
DKI Jakarta,Kota Jakarta Pusat,Johar Baru,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
DKI Jakarta,Kota Jakarta Pusat,Kemayoran,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
DKI Jakarta,Kota Jakarta Pusat,Menteng,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
DKI Jakarta,Kota Jakarta Pusat,Sawah Besar,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
DKI Jakarta,Kota Jakarta Pusat,Senen,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
DKI Jakarta,Kota Jakarta Pusat,Tanah Abang,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
DKI Jakarta,Kota Jakarta Selatan,,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
DKI Jakarta,Kota Jakarta Selatan,Cilandak,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
DKI Jakarta,Kota Jakarta Selatan,Jagakarsa,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
DKI Jakarta,Kota Jakarta Selatan,Kebayoran Baru,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
DKI Jakarta,Kota Jakarta Selatan,Kebayoran Lama,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
DKI Jakarta,Kota Jakarta Selatan,Mampangprapatan,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
DKI Jakarta,Kota Jakarta Selatan,Pancoran,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
DKI Jakarta,Kota Jakarta Selatan,Pasar Minggu,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
DKI Jakarta,Kota Jakarta Selatan,Pesanggrahan,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
DKI Jakarta,Kota Jakarta Selatan,Setia Budi,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
DKI Jakarta,Kota Jakarta Selatan,Tebet,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
DKI Jakarta,Kota Jakarta Timur,,2.0,5.0,1.0,1.0,7,1,3.0,5,3,2,3,3,2,19,29
DKI Jakarta,Kota Jakarta Timur,Cakung,2.0,5.0,1.0,1.0,7,1,3.0,5,3,2,3,3,2,19,29
DKI Jakarta,Kota Jakarta Timur,Cipayung,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
DKI Jakarta,Kota Jakarta Timur,Ciracas,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
DKI Jakarta,Kota Jakarta Timur,Duren Sawit,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
DKI Jakarta,Kota Jakarta Timur,Jatinegara,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
DKI Jakarta,Kota Jakarta Timur,Kramatjati,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
DKI Jakarta,Kota Jakarta Timur,Makasar,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
DKI Jakarta,Kota Jakarta Timur,Matraman,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
DKI Jakarta,Kota Jakarta Timur,Pasar Rebo,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
DKI Jakarta,Kota Jakarta Timur,Pulogadung,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
DKI Jakarta,Kota Jakarta Utara,,26.0,53.0,1.0,1.0,93,22,18.0,34,25,42,24,34,48,177,341
DKI Jakarta,Kota Jakarta Utara,Cilincing,26.0,53.0,1.0,1.0,93,22,18.0,34,25,42,24,34,48,177,341
DKI Jakarta,Kota Jakarta Utara,Kelapa Gading,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
DKI Jakarta,Kota Jakarta Utara,Koja,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
DKI Jakarta,Kota Jakarta Utara,Pademangan,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
DKI Jakarta,Kota Jakarta Utara,Penjaringan,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
DKI Jakarta,Kota Jakarta Utara,Tanjungpriok,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
Jawa Barat,,,67661.0,163860.0,1049.0,2127.0,250423,68038,93693.0,75940,60842,86466,100919,87959,108182,505819,937122
Jawa Barat,Bandung,,2889.0,6758.0,50.0,92.0,5908,1740,2189.0,3308,2649,5325,3137,3756,3317,20364,31475
Jawa Barat,Bandung,Arjasari,58.0,124.0,1.0,2.0,291,151,146.0,112,79,77,68,76,184,558,1189
Jawa Barat,Bandung,Baleendah,106.0,277.0,2.0,4.0,135,92,97.0,109,90,296,87,138,133,817,1184
Jawa Barat,Bandung,Banjaran,60.0,183.0,1.0,3.0,329,83,140.0,132,96,123,101,78,172,670,1261
Jawa Barat,Bandung,Bojongsoang,128.0,358.0,2.0,4.0,511,73,106.0,198,88,110,269,167,82,938,1612
Jawa Barat,Bandung,Cangkuang,31.0,218.0,1.0,3.0,187,37,58.0,89,23,129,138,40,125,477,831
Jawa Barat,Bandung,Cicalengka,178.0,237.0,2.0,3.0,157,63,44.0,23,54,102,143,231,151,597,970
Jawa Barat,Bandung,Cikancung,146.0,264.0,2.0,3.0,132,41,18.0,12,62,226,106,190,168,614,959
Jawa Barat,Bandung,Cilengkrang,28.0,39.0,1.0,1.0,74,11,14.0,12,14,15,25,36,22,116,227
Jawa Barat,Bandung,Cileunyi,188.0,217.0,3.0,3.0,186,39,19.0,83,57,67,141,244,45,611,883
Jawa Barat,Bandung,Cimaung,108.0,271.0,2.0,4.0,375,110,169.0,158,122,154,161,140,205,904,1610
Jawa Barat,Bandung,Cimenyan,10.0,17.0,1.0,1.0,34,6,7.0,9,3,5,12,13,9,49,98
Jawa Barat,Bandung,Ciparay,241.0,896.0,3.0,10.0,142,102,70.0,162,253,1209,157,313,136,2164,2551
Jawa Barat,Bandung,Ciwidey,88.0,299.0,1.0,4.0,345,62,113.0,164,91,162,189,115,142,834,1393
Jawa Barat,Bandung,Dayeuh Kolot,7.0,44.0,1.0,1.0,50,12,17.0,18,6,18,32,9,26,100,189
Jawa Barat,Bandung,Ibun,54.0,129.0,1.0,2.0,172,112,141.0,245,114,82,71,70,133,723,1144
Jawa Barat,Bandung,Katapang,27.0,164.0,1.0,2.0,149,67,110.0,172,43,114,93,35,163,567,956
Jawa Barat,Bandung,Kertasari,4.0,8.0,1.0,1.0,19,4,6.0,10,7,6,4,5,12,38,75
Jawa Barat,Bandung,Kutawaringin,25.0,103.0,1.0,2.0,334,58,142.0,187,60,69,59,32,93,549,1035
Jawa Barat,Bandung,Majalaya,42.0,345.0,1.0,4.0,88,70,65.0,158,71,457,75,55,169,881,1208
Jawa Barat,Bandung,Margaasih,86.0,97.0,1.0,2.0,69,12,23.0,49,46,60,45,112,40,335,459
Jawa Barat,Bandung,Margahayu,2.0,12.0,1.0,1.0,20,5,6.0,5,2,5,9,3,13,30,68
Jawa Barat,Bandung,Nagreg,28.0,57.0,1.0,1.0,40,13,14.0,6,14,36,31,36,91,137,283
Jawa Barat,Bandung,Pacet,115.0,314.0,2.0,4.0,421,163,96.0,159,115,200,177,150,253,897,1745
Jawa Barat,Bandung,Pameungpeuk,42.0,299.0,1.0,4.0,116,24,60.0,104,34,115,225,55,87,593,829
Jawa Barat,Bandung,Pangalengan,25.0,73.0,1.0,1.0,113,28,33.0,26,23,37,47,32,42,198,384
Jawa Barat,Bandung,Paseh,116.0,312.0,2.0,4.0,203,111,65.0,114,175,314,109,151,190,928,1435
Jawa Barat,Bandung,Pasir Jambu,46.0,121.0,1.0,2.0,303,54,97.0,114,47,64,75,60,144,457,962
Jawa Barat,Bandung,Rancabali,38.0,88.0,1.0,1.0,177,41,51.0,37,43,54,49,50,69,284,575
Jawa Barat,Bandung,Rancaekek,627.0,643.0,7.0,8.0,444,53,133.0,388,584,363,310,815,43,2593,3138
Jawa Barat,Bandung,Solokan Jeruk,226.0,493.0,3.0,6.0,155,20,54.0,181,214,620,93,294,73,1456,1708
Jawa Barat,Bandung,Soreang,8.0,58.0,1.0,1.0,137,23,75.0,72,19,36,36,11,102,249,514
Jawa Barat,Bandung Barat,,982.0,1608.0,20.0,27.0,5556,1254,2565.0,1815,1262,809,949,1277,1443,8677,17009
Jawa Barat,Bandung Barat,Batujajar,31.0,41.0,1.0,1.0,281,93,190.0,51,26,32,17,40,102,356,834
Jawa Barat,Bandung Barat,Cihamplas,58.0,43.0,1.0,1.0,490,62,159.0,206,153,22,19,76,87,635,1280
Jawa Barat,Bandung Barat,Cikalong Wetan,101.0,171.0,2.0,2.0,481,112,137.0,144,188,111,87,131,208,798,1619
Jawa Barat,Bandung Barat,Cililin,45.0,50.0,1.0,1.0,380,48,179.0,159,81,31,23,59,57,532,1020
Jawa Barat,Bandung Barat,Cipatat,60.0,185.0,1.0,3.0,371,91,149.0,160,95,124,102,78,162,708,1341
Jawa Barat,Bandung Barat,Cipeundeuy,48.0,91.0,1.0,2.0,400,100,348.0,158,77,53,51,62,110,749,1369
Jawa Barat,Bandung Barat,Cipongkor,85.0,108.0,1.0,2.0,578,132,409.0,236,153,42,67,110,99,1017,1829
Jawa Barat,Bandung Barat,Cisarua,25.0,30.0,1.0,1.0,93,9,18.0,12,10,13,18,32,23,103,229
Jawa Barat,Bandung Barat,Gununghalu,189.0,408.0,3.0,5.0,970,101,170.0,173,117,185,264,246,135,1155,2365
Jawa Barat,Bandung Barat,Lembang,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0
Jawa Barat,Bandung Barat,Ngamprah,24.0,49.0,1.0,1.0,123,33,43.0,44,39,32,26,31,41,215,416
Jawa Barat,Bandung Barat,Padalarang,22.0,55.0,1.0,1.0,171,70,110.0,53,51,35,31,29,68,309,621
Jawa Barat,Bandung Barat,Parongpong,5.0,2.0,1.0,1.0,4,1,2.0,1,1,1,1,6,2,12,19
Jawa Barat,Bandung Barat,Rongga,238.0,310.0,3.0,4.0,596,268,191.0,121,97,99,206,310,267,1024,2166
Jawa Barat,Bandung Barat,Saguling,9.0,9.0,1.0,1.0,172,62,210.0,127,105,5,4,12,26,463,724
