Provinsi,Kabupaten,Kecamatan,Perkiraan Panen Bulan September,Perkiraan Panen Bulan Oktober,Alsintan September,Alsintan Oktober,Bera,Penggenangan,Tanam (1-15 Hst),Vegetatif 1 (16-30 Hst),Vegetatif 2 (31-40 Hst),Max Vegetatif (41-54 Hst),Generatif 1 (55-71 Hst),Generatif 2 (72-110 Hst),Panen,Standing Crop,Luas Baku Sawah (Ha)
Kalimantan Barat,Ketapang,,2749.0,5780.0,43.0,78.0,10151,2221,1935.0,1390.0,1899.0,2905.0,2371.0,2641.0,6191,13141.0,32321
Kalimantan Barat,Ketapang,Air Upas,3.0,9.0,1.0,1.0,11,0,1.0,1.0,3.0,4.0,4.0,1.0,5,14.0,30
Kalimantan Barat,Ketapang,Benua Kayong,319.0,655.0,4.0,8.0,1369,463,380.0,191.0,262.0,275.0,287.0,293.0,1049,1688.0,4709
Kalimantan Barat,Ketapang,Delta Pawan,45.0,97.0,1.0,2.0,165,64,38.0,27.0,42.0,39.0,38.0,44.0,135,228.0,619
Kalimantan Barat,Ketapang,Hulu Sungai,4.0,9.0,1.0,1.0,24,3,4.0,7.0,6.0,2.0,3.0,5.0,17,27.0,76
Kalimantan Barat,Ketapang,Jelai Hulu,4.0,14.0,1.0,1.0,31,8,4.0,4.0,4.0,8.0,4.0,3.0,9,27.0,75
Kalimantan Barat,Ketapang,Kendawangan,467.0,795.0,6.0,9.0,1471,187,211.0,181.0,141.0,488.0,403.0,449.0,786,1873.0,4345
Kalimantan Barat,Ketapang,Manis Mata,4.0,12.0,1.0,1.0,42,6,2.0,7.0,4.0,6.0,4.0,3.0,13,26.0,87
Kalimantan Barat,Ketapang,Marau,10.0,32.0,1.0,1.0,96,17,9.0,11.0,12.0,15.0,12.0,6.0,21,65.0,202
Kalimantan Barat,Ketapang,Matan Hilir Selatan,812.0,1730.0,9.0,20.0,2231,455,387.0,348.0,624.0,774.0,807.0,658.0,1259,3598.0,7702
Kalimantan Barat,Ketapang,Matan Hilir Utara,259.0,741.0,3.0,9.0,805,134,153.0,152.0,255.0,409.0,188.0,289.0,455,1446.0,2881
Kalimantan Barat,Ketapang,Muara Pawan,422.0,739.0,5.0,9.0,1726,502,419.0,232.0,276.0,338.0,304.0,475.0,1230,2044.0,5652
Kalimantan Barat,Ketapang,Nanga Tayap,98.0,278.0,2.0,4.0,665,88,76.0,53.0,78.0,169.0,75.0,106.0,511,557.0,1853
Kalimantan Barat,Ketapang,Pemahan,12.0,53.0,1.0,1.0,121,16,11.0,10.0,13.0,36.0,9.0,13.0,64,92.0,294
Kalimantan Barat,Ketapang,Sandai,135.0,212.0,2.0,3.0,615,93,120.0,53.0,71.0,110.0,76.0,177.0,314,607.0,1640
Kalimantan Barat,Ketapang,Simpang Dua,9.0,52.0,1.0,1.0,73,5,8.0,14.0,11.0,38.0,7.0,10.0,44,88.0,215
Kalimantan Barat,Ketapang,Simpang Hulu,91.0,187.0,1.0,3.0,391,87,47.0,52.0,43.0,99.0,109.0,52.0,82,402.0,969
Kalimantan Barat,Ketapang,Singkup,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,4
Kalimantan Barat,Ketapang,Sungai Laur,42.0,126.0,1.0,2.0,215,74,54.0,35.0,46.0,66.0,35.0,41.0,139,277.0,711
Kalimantan Barat,Ketapang,Sungai Melayu Rayak,4.0,10.0,1.0,1.0,45,8,5.0,9.0,3.0,6.0,3.0,4.0,19,30.0,104
Kalimantan Barat,Ketapang,Tumbang Titi,8.0,29.0,1.0,1.0,53,11,6.0,3.0,5.0,23.0,3.0,12.0,37,52.0,153
Kalimantan Barat,Kubu Raya,,3185.0,6618.0,37.0,78.0,10615,2261,2616.0,1754.0,1933.0,3664.0,2480.0,3367.0,5665,15814.0,34911
Kalimantan Barat,Kubu Raya,Batu Ampar,464.0,1390.0,5.0,16.0,1890,226,179.0,251.0,286.0,952.0,370.0,480.0,1117,2518.0,5906
Kalimantan Barat,Kubu Raya,Kuala Mandor-B,74.0,181.0,1.0,3.0,312,82,64.0,51.0,62.0,97.0,54.0,83.0,62,411.0,884
Kalimantan Barat,Kubu Raya,Kubu,464.0,1043.0,5.0,12.0,1821,354,415.0,246.0,347.0,523.0,420.0,423.0,847,2374.0,5515
Kalimantan Barat,Kubu Raya,Rasau Jaya,155.0,325.0,2.0,4.0,537,165,216.0,185.0,116.0,154.0,134.0,148.0,221,953.0,1899
Kalimantan Barat,Kubu Raya,Sungai Ambawang,99.0,264.0,2.0,3.0,417,65,89.0,64.0,113.0,123.0,68.0,115.0,93,572.0,1165
Kalimantan Barat,Kubu Raya,Sungai Kakap,1251.0,1923.0,14.0,22.0,3370,667,752.0,311.0,536.0,1032.0,861.0,1451.0,1803,4943.0,10881
Kalimantan Barat,Kubu Raya,Sungai Raya,437.0,960.0,5.0,11.0,1530,330,665.0,481.0,309.0,519.0,321.0,484.0,830,2779.0,5559
Kalimantan Barat,Kubu Raya,Telok Pa'kedai,151.0,234.0,2.0,3.0,421,311,160.0,72.0,71.0,94.0,168.0,101.0,576,666.0,1987
Kalimantan Barat,Kubu Raya,Terentang,91.0,298.0,1.0,4.0,317,61,76.0,93.0,93.0,170.0,84.0,82.0,116,598.0,1115
Kalimantan Barat,Landak,,2502.0,6553.0,34.0,78.0,7753,1328,1646.0,2323.0,2472.0,3096.0,2392.0,2135.0,3239,14064.0,26684
Kalimantan Barat,Landak,Air Besar,97.0,166.0,2.0,2.0,368,87,40.0,46.0,39.0,84.0,105.0,69.0,135,383.0,985
Kalimantan Barat,Landak,Banyuke Hulu,145.0,384.0,2.0,5.0,344,54,47.0,78.0,114.0,205.0,158.0,101.0,134,703.0,1248
Kalimantan Barat,Landak,Jelimpo,204.0,449.0,3.0,5.0,540,83,106.0,92.0,127.0,231.0,221.0,145.0,262,922.0,1831
Kalimantan Barat,Landak,Kuala Behe,72.0,155.0,1.0,2.0,215,25,21.0,32.0,49.0,74.0,77.0,53.0,83,306.0,634
Kalimantan Barat,Landak,Mandor,199.0,445.0,3.0,5.0,632,94,204.0,314.0,150.0,228.0,162.0,202.0,456,1260.0,2475
Kalimantan Barat,Landak,Mempawah Hulu,240.0,673.0,3.0,8.0,1083,208,310.0,453.0,272.0,303.0,237.0,196.0,492,1771.0,3609
Kalimantan Barat,Landak,Menjalin,163.0,375.0,2.0,5.0,474,82,154.0,241.0,140.0,179.0,137.0,161.0,368,1012.0,1964
Kalimantan Barat,Landak,Menyuke,332.0,1033.0,4.0,12.0,840,143,145.0,224.0,368.0,526.0,337.0,261.0,362,1861.0,3233
Kalimantan Barat,Landak,Meranti,95.0,233.0,2.0,3.0,317,41,33.0,58.0,79.0,116.0,93.0,78.0,133,457.0,958
Kalimantan Barat,Landak,Ngabang,172.0,370.0,2.0,5.0,466,59,47.0,77.0,128.0,173.0,167.0,143.0,106,735.0,1369
Kalimantan Barat,Landak,Sebangki,317.0,768.0,4.0,9.0,845,219,207.0,195.0,330.0,329.0,265.0,314.0,163,1640.0,2905
Kalimantan Barat,Landak,Sengah Temila,331.0,1162.0,4.0,13.0,1162,148,210.0,393.0,523.0,510.0,313.0,286.0,378,2235.0,3961
Kalimantan Barat,Landak,Sompak,135.0,340.0,2.0,4.0,467,85,122.0,120.0,153.0,138.0,120.0,126.0,167,779.0,1512
Kalimantan Barat,Melawi,,346.0,721.0,11.0,14.0,1368,194,253.0,265.0,289.0,308.0,302.0,329.0,642,1746.0,3993
Kalimantan Barat,Melawi,Belimbing,31.0,83.0,1.0,1.0,123,29,42.0,38.0,48.0,25.0,24.0,32.0,61,209.0,430
Kalimantan Barat,Melawi,Belimbing Hulu,8.0,20.0,1.0,1.0,27,6,6.0,9.0,11.0,7.0,5.0,9.0,25,47.0,107
Kalimantan Barat,Melawi,Ella Hilir,24.0,86.0,1.0,1.0,123,8,18.0,30.0,45.0,33.0,20.0,23.0,73,169.0,383
Kalimantan Barat,Melawi,Menukung,19.0,27.0,1.0,1.0,47,5,11.0,7.0,7.0,13.0,16.0,19.0,47,73.0,173
Kalimantan Barat,Melawi,Nanga Pinoh,59.0,112.0,1.0,2.0,203,26,33.0,28.0,40.0,54.0,43.0,66.0,105,264.0,599
Kalimantan Barat,Melawi,Pinoh Selatan,13.0,32.0,1.0,1.0,67,6,8.0,15.0,14.0,13.0,11.0,12.0,22,73.0,168
Kalimantan Barat,Melawi,Pinoh Utara,39.0,56.0,1.0,1.0,128,23,25.0,32.0,25.0,20.0,26.0,46.0,76,174.0,404
Kalimantan Barat,Melawi,Sayan,37.0,56.0,1.0,1.0,165,16,24.0,39.0,20.0,23.0,31.0,37.0,73,174.0,431
Kalimantan Barat,Melawi,Sokan,18.0,42.0,1.0,1.0,70,10,11.0,15.0,11.0,25.0,15.0,17.0,15,94.0,190
Kalimantan Barat,Melawi,Tanah Pinoh,91.0,186.0,1.0,3.0,352,59,67.0,45.0,63.0,81.0,101.0,62.0,123,419.0,963
Kalimantan Barat,Melawi,Tanah Pinoh Barat,9.0,23.0,1.0,1.0,63,6,8.0,7.0,5.0,14.0,10.0,6.0,22,50.0,145
Kalimantan Barat,Mempawah,,1336.0,2299.0,19.0,31.0,3564,726,1151.0,972.0,681.0,1129.0,1187.0,1244.0,1558,6364.0,12362
Kalimantan Barat,Mempawah,Anjongan,113.0,237.0,2.0,3.0,336,54,121.0,162.0,73.0,116.0,117.0,86.0,224,675.0,1317
Kalimantan Barat,Mempawah,Mempawah Hilir,77.0,87.0,1.0,1.0,138,22,35.0,33.0,25.0,35.0,66.0,74.0,86,268.0,519
Kalimantan Barat,Mempawah,Mempawah Timur,55.0,102.0,1.0,2.0,248,24,39.0,28.0,31.0,46.0,61.0,38.0,54,243.0,582
Kalimantan Barat,Mempawah,Sadaniang,103.0,208.0,2.0,3.0,336,72,87.0,94.0,68.0,102.0,93.0,94.0,179,538.0,1141
Kalimantan Barat,Mempawah,Segedong,281.0,467.0,4.0,6.0,634,142,253.0,166.0,160.0,230.0,187.0,333.0,267,1329.0,2400
Kalimantan Barat,Mempawah,Siantan,318.0,479.0,4.0,6.0,1010,189,349.0,172.0,163.0,223.0,227.0,359.0,283,1493.0,3003
Kalimantan Barat,Mempawah,Sungai Kunyit,167.0,294.0,2.0,4.0,121,68,52.0,47.0,65.0,139.0,218.0,75.0,74,596.0,862
Kalimantan Barat,Mempawah,Sungai Pinyuh,145.0,221.0,2.0,3.0,407,60,78.0,92.0,42.0,109.0,169.0,88.0,137,578.0,1198
Kalimantan Barat,Mempawah,Toho,79.0,203.0,1.0,3.0,334,95,137.0,178.0,54.0,129.0,49.0,97.0,254,644.0,1340
Kalimantan Barat,Pontianak,,19.0,55.0,5.0,5.0,55,11,22.0,19.0,30.0,19.0,15.0,19.0,25,124.0,224
Kalimantan Barat,Pontianak,Pontianak Barat,12.0,37.0,1.0,1.0,32,8,11.0,3.0,21.0,11.0,11.0,10.0,19,67.0,135
Kalimantan Barat,Pontianak,Pontianak Kota,1.0,5.0,1.0,1.0,3,0,2.0,1.0,2.0,3.0,1.0,1.0,1,10.0,14
Kalimantan Barat,Pontianak,Pontianak Selatan,0.0,1.0,0.0,1.0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,3
Kalimantan Barat,Pontianak,Pontianak Tenggara,1.0,3.0,1.0,1.0,6,0,0.0,0.0,1.0,2.0,1.0,0.0,0,4.0,10
Kalimantan Barat,Pontianak,Pontianak Timur,1.0,0.0,1.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,4
Kalimantan Barat,Pontianak,Pontianak Utara,5.0,9.0,1.0,1.0,11,3,9.0,15.0,6.0,2.0,2.0,7.0,3,41.0,58
Kalimantan Barat,Sambas,,4551.0,8580.0,57.0,105.0,14775,2618,3173.0,3255.0,2657.0,3868.0,4990.0,3150.0,4834,21093.0,43743
Kalimantan Barat,Sambas,Galing,273.0,532.0,3.0,6.0,1205,206,221.0,206.0,163.0,234.0,328.0,156.0,386,1308.0,3129
Kalimantan Barat,Sambas,Jawai,329.0,334.0,4.0,4.0,902,191,196.0,204.0,86.0,131.0,284.0,315.0,444,1216.0,2777
Kalimantan Barat,Sambas,Jawai Selatan,310.0,528.0,4.0,6.0,894,232,309.0,268.0,176.0,233.0,289.0,273.0,437,1548.0,3139
Kalimantan Barat,Sambas,Paloh,257.0,591.0,3.0,7.0,655,65,145.0,161.0,135.0,312.0,349.0,100.0,181,1202.0,2114
Kalimantan Barat,Sambas,Pemangkat,248.0,465.0,3.0,6.0,469,95,84.0,93.0,103.0,238.0,301.0,139.0,122,958.0,1650
Kalimantan Barat,Sambas,Sajad,38.0,105.0,1.0,2.0,130,23,42.0,32.0,56.0,33.0,40.0,29.0,29,232.0,423
Kalimantan Barat,Sambas,Sajingan Besar,58.0,123.0,1.0,2.0,193,15,28.0,48.0,28.0,71.0,59.0,46.0,95,280.0,586
Kalimantan Barat,Sambas,Salatiga,319.0,488.0,4.0,6.0,580,116,146.0,193.0,128.0,201.0,387.0,179.0,201,1234.0,2145
Kalimantan Barat,Sambas,Sambas,140.0,243.0,2.0,3.0,520,66,103.0,110.0,92.0,87.0,156.0,95.0,157,643.0,1422
Kalimantan Barat,Sambas,Sebawi,61.0,174.0,1.0,2.0,296,51,72.0,61.0,65.0,83.0,64.0,46.0,79,391.0,823
Kalimantan Barat,Sambas,Sejangkung,174.0,316.0,2.0,4.0,870,103,174.0,211.0,113.0,119.0,203.0,106.0,260,926.0,2227
Kalimantan Barat,Sambas,Selakau,461.0,709.0,5.0,8.0,1033,254,172.0,205.0,192.0,348.0,411.0,427.0,499,1755.0,3547
Kalimantan Barat,Sambas,Selakau Timur,242.0,326.0,3.0,4.0,528,98,108.0,121.0,91.0,146.0,217.0,223.0,215,906.0,1755
Kalimantan Barat,Sambas,Semparuk,377.0,681.0,5.0,8.0,776,200,263.0,246.0,255.0,241.0,450.0,219.0,311,1674.0,3001
Kalimantan Barat,Sambas,Subah,8.0,31.0,1.0,1.0,61,15,20.0,18.0,17.0,11.0,8.0,6.0,28,80.0,187
Kalimantan Barat,Sambas,Tangaran,340.0,836.0,4.0,10.0,1373,217,316.0,279.0,262.0,400.0,422.0,178.0,426,1857.0,3916
Kalimantan Barat,Sambas,Tebas,515.0,1091.0,6.0,13.0,1570,247,275.0,322.0,333.0,520.0,578.0,342.0,275,2370.0,4508
Kalimantan Barat,Sambas,Tekarang,130.0,363.0,2.0,5.0,911,210,251.0,235.0,120.0,187.0,135.0,98.0,339,1026.0,2503
Kalimantan Barat,Sambas,Teluk Keramat,270.0,642.0,3.0,8.0,1809,214,248.0,242.0,242.0,273.0,309.0,173.0,350,1487.0,3891
Kalimantan Barat,Sanggau,,1938.0,6410.0,29.0,77.0,8287,1256,1146.0,1237.0,1851.0,3796.0,1852.0,1654.0,3005,11536.0,24537
Kalimantan Barat,Sanggau,Balai,200.0,796.0,3.0,9.0,793,115,97.0,173.0,302.0,407.0,212.0,147.0,180,1338.0,2438
Kalimantan Barat,Sanggau,Beduwai,127.0,264.0,2.0,3.0,557,80,46.0,71.0,76.0,130.0,142.0,85.0,189,550.0,1392
Kalimantan Barat,Sanggau,Bonti,88.0,352.0,1.0,4.0,403,80,42.0,44.0,78.0,240.0,82.0,78.0,97,564.0,1152
Kalimantan Barat,Sanggau,Entikong,27.0,61.0,1.0,1.0,134,16,19.0,42.0,20.0,28.0,32.0,15.0,71,156.0,391
Kalimantan Barat,Sanggau,Jangkang,227.0,635.0,3.0,8.0,811,101,127.0,131.0,169.0,389.0,186.0,230.0,531,1232.0,2748
Kalimantan Barat,Sanggau,Kapuas,92.0,270.0,1.0,4.0,420,57,51.0,36.0,52.0,187.0,76.0,92.0,122,494.0,1101
Kalimantan Barat,Sanggau,Kembayan,159.0,502.0,2.0,6.0,669,119,78.0,88.0,155.0,279.0,164.0,122.0,177,886.0,1882
Kalimantan Barat,Sanggau,Meliau,119.0,664.0,2.0,8.0,832,162,132.0,84.0,167.0,441.0,137.0,74.0,194,1035.0,2260
Kalimantan Barat,Sanggau,Mukok,90.0,209.0,1.0,3.0,445,81,95.0,55.0,85.0,99.0,60.0,106.0,189,500.0,1233
Kalimantan Barat,Sanggau,Noyan,94.0,260.0,2.0,3.0,416,50,41.0,50.0,54.0,159.0,114.0,52.0,85,470.0,1030
Kalimantan Barat,Sanggau,Parindu,183.0,702.0,2.0,8.0,796,107,92.0,102.0,205.0,432.0,159.0,174.0,219,1164.0,2319
Kalimantan Barat,Sanggau,Sekayam,108.0,266.0,2.0,3.0,450,75,71.0,93.0,57.0,160.0,118.0,76.0,238,575.0,1404
Kalimantan Barat,Sanggau,Tayan Hilir,193.0,530.0,3.0,6.0,637,89,92.0,118.0,176.0,282.0,175.0,176.0,306,1019.0,2072
Kalimantan Barat,Sanggau,Tayan Hulu,134.0,454.0,2.0,6.0,542,72,87.0,58.0,116.0,291.0,115.0,130.0,211,797.0,1646
Kalimantan Barat,Sanggau,Toba,97.0,444.0,2.0,5.0,382,52,76.0,92.0,139.0,272.0,80.0,97.0,196,756.0,1469
Kalimantan Barat,Sekadau,,816.0,1182.0,13.0,16.0,2802,631,719.0,610.0,350.0,579.0,614.0,887.0,1674,3759.0,8960
Kalimantan Barat,Sekadau,Belitang,33.0,44.0,1.0,1.0,117,19,24.0,21.0,13.0,21.0,25.0,36.0,56,140.0,333
Kalimantan Barat,Sekadau,Belitang Hilir,27.0,57.0,1.0,1.0,106,21,27.0,28.0,21.0,27.0,23.0,27.0,50,153.0,334
Kalimantan Barat,Sekadau,Belitang Hulu,52.0,155.0,1.0,2.0,440,52,69.0,54.0,49.0,88.0,43.0,53.0,114,356.0,989
Kalimantan Barat,Sekadau,Nanga Mahap,41.0,85.0,1.0,1.0,235,54,46.0,48.0,36.0,30.0,47.0,26.0,131,233.0,672
Kalimantan Barat,Sekadau,Nanga Taman,126.0,151.0,2.0,2.0,376,58,114.0,78.0,40.0,69.0,102.0,129.0,188,532.0,1166
Kalimantan Barat,Sekadau,Sekadau Hilir,247.0,373.0,3.0,5.0,757,197,189.0,143.0,99.0,202.0,174.0,282.0,582,1089.0,2641
Kalimantan Barat,Sekadau,Sekadau Hulu,289.0,316.0,4.0,4.0,771,230,250.0,238.0,92.0,142.0,200.0,334.0,553,1256.0,2825
Kalimantan Barat,Singkawang,,242.0,479.0,6.0,8.0,692,152,128.0,129.0,172.0,215.0,224.0,215.0,384,1083.0,2323
Kalimantan Barat,Singkawang,Singkawang Barat,13.0,24.0,1.0,1.0,34,8,10.0,10.0,11.0,9.0,10.0,13.0,21,63.0,126
Kalimantan Barat,Singkawang,Singkawang Selatan,60.0,158.0,1.0,2.0,219,44,51.0,54.0,74.0,59.0,60.0,48.0,96,346.0,712
Kalimantan Barat,Singkawang,Singkawang Tengah,17.0,20.0,1.0,1.0,35,10,4.0,2.0,4.0,11.0,11.0,21.0,44,53.0,142
Kalimantan Barat,Singkawang,Singkawang Timur,53.0,144.0,1.0,2.0,187,24,28.0,30.0,55.0,68.0,52.0,43.0,88,276.0,580
Kalimantan Barat,Singkawang,Singkawang Utara,100.0,133.0,2.0,2.0,217,66,35.0,33.0,28.0,68.0,91.0,90.0,135,345.0,763
Kalimantan Barat,Sintang,,1456.0,3415.0,23.0,46.0,5641,831,1114.0,1163.0,1166.0,1769.0,1165.0,1502.0,2411,7879.0,17040
Kalimantan Barat,Sintang,Ambalau,6.0,3.0,1.0,1.0,13,2,1.0,0.0,1.0,2.0,1.0,10.0,7,15.0,37
Kalimantan Barat,Sintang,Binjai Hulu,57.0,133.0,1.0,2.0,187,30,30.0,38.0,42.0,68.0,55.0,48.0,49,281.0,555
Kalimantan Barat,Sintang,Dedai,212.0,552.0,3.0,7.0,998,121,172.0,183.0,193.0,299.0,145.0,247.0,295,1239.0,2696
Kalimantan Barat,Sintang,Kayan Hilir,118.0,429.0,2.0,5.0,610,75,82.0,139.0,158.0,231.0,98.0,117.0,299,825.0,1860
Kalimantan Barat,Sintang,Kayan Hulu,37.0,100.0,1.0,2.0,152,16,17.0,28.0,47.0,45.0,19.0,50.0,60,206.0,442
Kalimantan Barat,Sintang,Kelam Permai,160.0,518.0,2.0,6.0,686,93,150.0,139.0,177.0,279.0,151.0,139.0,217,1035.0,2051
Kalimantan Barat,Sintang,Ketungau Hilir,70.0,191.0,1.0,3.0,345,37,78.0,76.0,76.0,85.0,72.0,54.0,89,441.0,939
Kalimantan Barat,Sintang,Ketungau Hulu,14.0,47.0,1.0,1.0,78,8,20.0,15.0,10.0,29.0,19.0,6.0,26,99.0,220
Kalimantan Barat,Sintang,Ketungau Tengah,51.0,123.0,1.0,2.0,247,31,50.0,51.0,39.0,63.0,52.0,40.0,113,295.0,711
Kalimantan Barat,Sintang,Sepauk,358.0,512.0,4.0,6.0,993,162,236.0,210.0,152.0,249.0,269.0,389.0,596,1505.0,3286
Kalimantan Barat,Sintang,Serawai,6.0,17.0,1.0,1.0,28,5,3.0,4.0,6.0,9.0,5.0,5.0,23,32.0,89
Kalimantan Barat,Sintang,Sintang,28.0,63.0,1.0,1.0,173,24,25.0,29.0,19.0,34.0,24.0,28.0,46,159.0,408
Kalimantan Barat,Sintang,Sungai Tebelian,71.0,104.0,1.0,2.0,191,52,53.0,46.0,38.0,45.0,52.0,79.0,79,313.0,639
Kalimantan Barat,Sintang,Tempunak,268.0,623.0,3.0,7.0,940,175,197.0,205.0,208.0,331.0,203.0,290.0,512,1434.0,3107
Kalimantan Tengah,,,13825.0,24878.0,218.0,338.0,44053,8488,8006.0,7683.0,6686.0,11987.0,15070.0,9672.0,22545,59104.0,135393
Kalimantan Tengah,Barito Selatan,,668.0,1463.0,11.0,18.0,3160,776,657.0,486.0,550.0,594.0,774.0,415.0,716,3476.0,8217
Kalimantan Tengah,Barito Selatan,Dusun Hilir,113.0,226.0,2.0,3.0,505,163,206.0,150.0,127.0,56.0,105.0,99.0,109,743.0,1524
Kalimantan Tengah,Barito Selatan,Dusun Selatan,222.0,431.0,3.0,5.0,499,136,77.0,61.0,106.0,204.0,294.0,96.0,200,838.0,1713
Kalimantan Tengah,Barito Selatan,Dusun Utara,98.0,178.0,2.0,2.0,146,37,42.0,28.0,34.0,88.0,135.0,36.0,55,363.0,613
Kalimantan Tengah,Barito Selatan,Gunung Bintang Awai,30.0,63.0,1.0,1.0,110,14,6.0,13.0,18.0,34.0,26.0,28.0,32,125.0,283
Kalimantan Tengah,Barito Selatan,Jenamas,170.0,499.0,2.0,6.0,1709,372,273.0,174.0,230.0,193.0,184.0,121.0,284,1175.0,3568
Kalimantan Tengah,Barito Selatan,Karau Kuala,36.0,66.0,1.0,1.0,191,54,53.0,60.0,35.0,19.0,30.0,35.0,36,232.0,516
Kalimantan Tengah,Barito Timur,,501.0,1103.0,13.0,17.0,1676,363,357.0,318.0,420.0,480.0,494.0,410.0,797,2479.0,5371
Kalimantan Tengah,Barito Timur,Awang,16.0,38.0,1.0,1.0,74,21,18.0,8.0,10.0,23.0,13.0,16.0,35,88.0,218
Kalimantan Tengah,Barito Timur,Benua Lima,7.0,23.0,1.0,1.0,39,11,15.0,10.0,12.0,9.0,4.0,9.0,23,59.0,132
Kalimantan Tengah,Barito Timur,Dusun Tengah,117.0,255.0,2.0,3.0,436,113,145.0,114.0,119.0,88.0,116.0,96.0,145,678.0,1377
Kalimantan Tengah,Barito Timur,Dusun Timur,42.0,116.0,1.0,2.0,134,12,21.0,23.0,40.0,61.0,36.0,41.0,117,222.0,489
Kalimantan Tengah,Barito Timur,Karusen Janang,55.0,74.0,1.0,1.0,112,13,5.0,9.0,15.0,32.0,65.0,33.0,97,159.0,387
Kalimantan Tengah,Barito Timur,Paju Epat,17.0,10.0,1.0,1.0,54,8,4.0,7.0,2.0,2.0,14.0,17.0,22,46.0,130
Kalimantan Tengah,Barito Timur,Paku,94.0,216.0,2.0,3.0,358,87,75.0,63.0,57.0,119.0,96.0,74.0,165,484.0,1112
Kalimantan Tengah,Barito Timur,Patangkep Tutui,15.0,27.0,1.0,1.0,61,14,15.0,8.0,7.0,14.0,14.0,13.0,32,71.0,180
Kalimantan Tengah,Barito Timur,Pematang Karau,105.0,260.0,2.0,3.0,250,62,34.0,41.0,127.0,89.0,106.0,84.0,106,481.0,920
Kalimantan Tengah,Barito Timur,Raren Batuah,31.0,86.0,1.0,1.0,158,22,25.0,35.0,31.0,43.0,30.0,27.0,55,191.0,426
Kalimantan Tengah,Barito Utara,,150.0,276.0,4.0,6.0,575,66,97.0,124.0,82.0,126.0,165.0,103.0,230,697.0,1598
Kalimantan Tengah,Barito Utara,Gunung Purei,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
Kalimantan Tengah,Barito Utara,Gunung Timang,57.0,104.0,1.0,2.0,181,24,29.0,20.0,21.0,55.0,67.0,34.0,60,226.0,498
Kalimantan Tengah,Barito Utara,Lahei,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
Kalimantan Tengah,Barito Utara,Lahei Barat,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
Kalimantan Tengah,Barito Utara,Montallat,50.0,100.0,1.0,2.0,134,17,28.0,45.0,37.0,40.0,56.0,33.0,51,239.0,450
Kalimantan Tengah,Barito Utara,Teweh  Baru,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
Kalimantan Tengah,Barito Utara,Teweh Selatan,25.0,55.0,1.0,1.0,229,16,33.0,54.0,19.0,26.0,25.0,21.0,91,178.0,528
Kalimantan Tengah,Barito Utara,Teweh Tengah,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
Kalimantan Tengah,Barito Utara,Teweh Timur,18.0,17.0,1.0,1.0,31,9,7.0,5.0,5.0,5.0,17.0,15.0,28,54.0,122
Kalimantan Tengah,Gunung Mas,,25.0,74.0,4.0,4.0,160,31,53.0,36.0,31.0,32.0,26.0,19.0,77,197.0,473
Kalimantan Tengah,Gunung Mas,Damang Batu,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
Kalimantan Tengah,Gunung Mas,Kahayanhulu Utara,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
Kalimantan Tengah,Gunung Mas,Kurun,16.0,25.0,1.0,1.0,40,7,6.0,6.0,7.0,11.0,16.0,13.0,23,59.0,130
Kalimantan Tengah,Gunung Mas,Manuhing,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
Kalimantan Tengah,Gunung Mas,Manuhing Raya,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
Kalimantan Tengah,Gunung Mas,Mihing Raya,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
Kalimantan Tengah,Gunung Mas,Miri Manasa,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
Kalimantan Tengah,Gunung Mas,Rungan,6.0,29.0,1.0,1.0,36,3,4.0,12.0,15.0,12.0,6.0,5.0,11,54.0,106
Kalimantan Tengah,Gunung Mas,Rungan Barat,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
Kalimantan Tengah,Gunung Mas,Rungan Hulu,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0
Kalimantan Tengah,Gunung Mas,Sepang,1.0,2.0,1.0,1.0,2,0,1.0,1.0,0.0,1.0,2.0,0.0,3,5.0,10
