Kode Provinsi,Nama Provinsi,Kode Kab,Nama Kabupaten,Luas Panen_Jan-24,Luas Panen_Feb-24,Luas Panen_Mar-24,Luas Panen_Apr-24,Luas Panen_Mei-24,Luas Panen_Jun-24,Luas Panen_Jul-24,Luas Panen_Ags-24,Luas Panen_Sep-24,Luas Panen_Okt-24,Luas Panen_Nov-24,Luas Panen_Des-24,Luas Panen_Jan-Des 2024,Luas Panen_Jan-25,Luas Panen_Feb-25,Luas Panen_Mar-25,Luas Panen_Apr-25,Luas Panen_Mei-25,Luas Panen_Jun-25,Luas Panen_Jul-25,Luas Panen_Ags-25,Luas Panen_Sep-25,Luas Panen_Okt-25,Luas Panen_Nov-25,Produksi Padi_Jan-24,Produksi Padi_Feb-24,Produksi Padi_Mar-24,Produksi Padi_Apr-24,Produksi Padi_Mei-24,Produksi Padi_Jun-24,Produksi Padi_Jul-24,Produksi Padi_Ags-24,Produksi Padi_Sep-24,Produksi Padi_Okt-24,Produksi Padi_Nov-24,Produksi Padi_Des-24,Produksi Padi_Jan-Des 2024,Produksi Padi_Jan-25,Produksi Padi_Feb-25,Produksi Padi_Mar-25,Produksi Padi_Apr-25,Produksi Padi_Mei-25,Produksi Padi_Jun-25,Produksi Padi_Jul-25,Produksi Padi_Ags-25,Produksi Padi_Sep-25,Produksi Padi_Okt-25,Produksi Padi_Nov-25,Produksi Beras_Jan-24,Produksi Beras_Feb-24,Produksi Beras_Mar-24,Produksi Beras_Apr-24,Produksi Beras_Mei-24,Produksi Beras_Jun-24,Produksi Beras_Jul-24,Produksi Beras_Ags-24,Produksi Beras_Sep-24,Produksi Beras_Okt-24,Produksi Beras_Nov-24,Produksi Beras_Des-24,Produksi Beras_Jan-Des 2024,Produksi Beras_Jan-25,Produksi Beras_Feb-25,Produksi Beras_Mar-25,Produksi Beras_Apr-25,Produksi Beras_Mei-25,Produksi Beras_Jun-25,Produksi Beras_Jul-25,Produksi Beras_Ags-25,Produksi Beras_Sep-25,Produksi Beras_Okt-25,Produksi Beras_Nov-25
32,JAWA BARAT,3213,JAWA BARAT - Subang,1.041,2.228,5.693,30.687,33.830,8.209,6.460,10.532,13.716,26.986,17.988,6.512,163.882,3.572,3.277,16.324,33.091,26.744,7.682,9.023,15.541,18.722,24.693,15.326,5.814,12.449,31.804,171.434,199.513,48.413,38.096,62.114,83.993,165.265,110.163,39.884,968.941,19.573,17.958,89.459,181.339,159.730,45.883,53.892,92.819,114.962,151.627,94.110,3.358,7.189,18.366,99.000,115.215,27.958,22.000,35.870,48.505,95.438,63.617,23.032,559.546,11.303,10.371,51.661,104.720,92.241,26.497,31.121,53.601,66.388,87.562,54.347
32,JAWA BARAT,3214,JAWA BARAT - Purwakarta,421,334,2.251,7.616,4.587,784,1.367,4.856,4.656,1.967,513,1.278,30.629,797,1.811,4.623,6.034,1.715,1.364,4.052,6.201,2.717,1.325,1.259,2.547,2.022,13.626,46.102,26.504,4.529,7.897,28.061,27.176,11.480,2.994,7.457,180.397,4.786,10.879,27.763,36.237,9.026,7.178,21.323,32.634,15.841,7.726,7.343,1.471,1.168,7.869,26.623,15.306,2.616,4.561,16.205,15.694,6.630,1.729,4.306,104.176,2.764,6.282,16.033,20.926,5.212,4.145,12.314,18.846,9.148,4.462,4.240
32,JAWA BARAT,3215,JAWA BARAT - Karawang,16.781,5.624,10.310,10.608,21.161,19.961,32.294,8.716,7.130,13.669,16.589,20.223,183.065,21.221,12.303,10.133,16.314,18.068,25.977,20.050,11.162,13.601,11.316,18.572,100.377,33.638,61.674,63.453,113.082,106.671,172.577,46.579,42.482,81.505,98.911,120.583,1.041.531,124.187,72.000,59.242,95.470,103.216,148.393,114.522,63.731,83.325,69.322,113.747,57.966,19.425,35.615,36.643,65.303,61.600,99.660,26.898,24.533,47.068,57.120,69.634,601.465,71.716,41.579,34.211,55.132,59.605,85.694,66.134,36.804,48.119,40.032,65.687
32,JAWA BARAT,3216,JAWA BARAT - Bekasi,2.486,806,6.603,10.959,14.003,11.199,8.200,3.137,4.765,7.372,9.129,5.542,84.200,4.063,1.278,9.119,8.807,13.892,11.524,9.907,749,4.839,12.302,12.489,13.234,4.289,35.154,58.346,60.251,48.187,35.281,13.495,26.350,40.763,50.482,30.645,416.477,21.585,6.790,48.444,46.789,68.009,56.416,48.501,3.668,25.875,65.787,66.785,7.643,2.477,20.301,33.694,34.794,27.827,20.374,7.793,15.217,23.540,29.152,17.697,240.508,12.465,3.921,27.976,27.020,39.274,32.579,28.008,2.118,14.942,37.991,38.567
32,JAWA BARAT,3217,JAWA BARAT - Bandung Barat,1.056,789,3.045,5.395,2.371,945,3.150,4.538,2.221,1.215,1.472,1.371,27.567,2.157,863,7.089,3.006,2.461,2.100,6.476,4.374,1.799,2.129,2.650,6.019,4.490,17.351,30.793,12.545,5.002,16.672,24.017,11.288,6.175,7.482,6.969,148.803,13.323,5.295,43.900,18.607,13.928,11.886,36.655,24.755,9.219,10.896,13.584,3.476,2.593,10.020,17.783,7.245,2.888,9.628,13.869,6.519,3.566,4.321,4.025,85.931,7.694,3.058,25.351,10.745,8.043,6.864,21.168,14.296,5.324,6.293,7.845
32,JAWA BARAT,3218,JAWA BARAT - Pangandaran,157,157,704,4.922,7.119,816,52,937,3.255,5.251,642,117,24.132,178,2.120,6.867,5.429,450,347,880,8.599,3.721,1.447,212,834,834,3.731,26.087,34.841,3.995,257,4.585,15.117,24.383,2.980,544,118.188,981,11.709,37.926,29.987,2.312,1.782,4.522,44.172,17.231,6.699,982,482,482,2.155,15.065,20.120,2.307,148,2.647,8.730,14.081,1.721,314,68.252,566,6.762,21.902,17.317,1.335,1.029,2.611,25.508,9.951,3.869,567
32,JAWA BARAT,3271,JAWA BARAT - Kota Bogor,1,4,3,6,1,0,1,3,1,1,5,1,28,10,5,0,9,22,24,13,6,7,10,13,7,20,13,33,6,0,6,13,8,8,30,8,150,56,28,0,49,120,131,70,34,39,57,74,4,11,8,19,4,0,4,7,4,4,17,4,87,32,16,0,28,69,75,41,19,23,33,43
32,JAWA BARAT,3272,JAWA BARAT - Kota Sukabumi,38,26,316,379,252,62,92,373,480,117,52,150,2.337,284,363,129,40,167,396,370,72,108,197,279,235,158,1.938,2.324,1.407,345,515,2.078,2.819,687,305,882,13.693,1.621,2.071,734,228,964,2.281,2.134,416,631,1.147,1.624,136,91,1.119,1.342,813,199,298,1.200,1.628,397,176,509,7.908,936,1.196,424,132,557,1.317,1.232,240,365,663,938
32,JAWA BARAT,3273,JAWA BARAT - Kota Bandung,2,10,100,76,217,57,18,50,111,140,137,23,941,24,50,41,144,148,96,12,56,93,99,96,12,72,692,527,1.488,388,121,342,785,994,968,161,6.548,161,341,276,975,974,633,78,368,661,702,682,7,41,400,304,859,224,70,197,453,574,559,93,3.781,93,197,159,563,563,366,45,212,382,405,394
32,JAWA BARAT,3274,JAWA BARAT - Kota Cirebon,11,0,0,13,46,0,0,0,29,0,0,0,100,2,3,8,15,15,15,18,16,3,3,2,70,0,0,86,275,0,0,0,208,0,0,0,638,12,18,50,89,72,70,85,78,17,21,12,40,0,0,50,159,0,0,0,120,0,0,0,369,7,11,29,51,41,40,49,45,10,12,7
32,JAWA BARAT,3275,JAWA BARAT - Kota Bekasi,0,0,0,0,2,88,7,0,45,104,25,11,283,1,0,58,5,8,4,18,45,12,4,2,0,0,0,0,10,388,31,0,191,439,104,48,1.212,5,0,336,26,34,17,78,197,59,19,12,0,0,0,0,6,224,18,0,110,254,60,28,700,3,0,194,15,20,10,45,114,34,11,7
32,JAWA BARAT,3276,JAWA BARAT - Kota Depok,0,0,0,0,3,0,0,0,0,3,0,0,6,0,0,4,0,2,0,2,0,0,1,0,0,0,0,0,15,0,0,0,0,18,0,0,33,0,0,19,0,14,0,14,0,0,5,1,0,0,0,0,9,0,0,0,0,10,0,0,19,0,0,11,0,8,0,8,0,0,3,1
32,JAWA BARAT,3277,JAWA BARAT - Kota Cimahi,6,6,0,3,17,6,6,0,9,11,6,3,71,0,0,0,14,7,0,11,43,9,3,0,33,33,0,17,100,34,34,0,55,74,37,18,435,0,1,0,86,38,0,62,249,54,16,2,19,19,0,10,58,19,19,0,32,43,21,11,251,0,0,0,50,22,0,36,144,31,9,1
32,JAWA BARAT,3278,JAWA BARAT - Kota Tasikmalaya,0,130,159,1.052,1.628,465,285,178,865,1.003,598,170,6.533,270,464,891,1.491,620,401,430,1.087,1.323,693,437,0,772,943,6.259,8.204,2.345,1.437,897,4.774,5.537,3.300,936,35.404,1.647,2.820,5.430,9.050,3.467,2.241,2.401,6.077,6.892,3.609,2.276,0,446,545,3.614,4.737,1.354,830,518,2.757,3.198,1.906,541,20.445,951,1.628,3.136,5.226,2.002,1.294,1.387,3.509,3.980,2.084,1.314
32,JAWA BARAT,3279,JAWA BARAT - Kota Banjar,47,0,336,728,1.606,152,0,0,904,1.004,4,1,4.782,0,236,645,1.409,142,0,31,1.252,1.055,413,30,280,0,2.004,4.350,7.920,751,0,0,6.432,7.142,29,5,28.914,1,1.554,4.248,9.286,737,0,161,6.498,6.445,2.525,186,162,0,1.157,2.512,4.573,434,0,0,3.715,4.125,17,3,16.697,1,897,2.453,5.363,426,0,93,3.753,3.722,1.458,107
33,JAWA TENGAH,3301,JAWA TENGAH - Cilacap,1.038,696,7.095,30.230,16.621,3.008,2.012,7.734,23.598,9.757,2.509,2.049,106.347,1.463,1.447,18.292,29.565,7.825,4.267,8.425,15.621,22.905,9.713,3.951,6.791,4.552,46.387,197.674,95.453,17.367,11.618,44.651,141.051,58.339,15.004,12.251,651.136,9.429,9.271,117.266,190.327,45.145,24.621,47.979,90.030,138.710,58.821,23.929,3.905,2.617,26.675,113.674,54.891,9.987,6.681,25.677,81.112,33.548,8.628,7.045,374.442,5.422,5.332,67.435,109.449,25.961,14.158,27.591,51.773,79.767,33.825,13.761
33,JAWA TENGAH,3302,JAWA TENGAH - Banyumas,413,1.056,3.254,13.670,5.706,941,523,3.610,8.706,5.474,1.347,413,45.114,444,1.486,10.425,10.854,1.945,1.124,3.997,7.746,7.880,3.079,1.651,2.184,5.589,17.218,72.260,25.549,4.215,2.341,16.158,50.614,31.824,7.832,2.397,238.181,2.644,8.839,61.972,64.690,9.299,5.372,19.090,37.027,43.162,16.862,9.035,1.256,3.214,9.902,41.554,14.692,2.424,1.346,9.292,29.106,18.301,4.504,1.379,136.968,1.520,5.083,35.638,37.201,5.348,3.089,10.978,21.293,24.821,9.697,5.196
33,JAWA TENGAH,3303,JAWA TENGAH - Purbalingga,1.011,728,1.061,3.694,3.541,3.241,1.330,2.332,2.011,2.279,2.420,1.661,25.308,786,1.002,1.706,4.761,3.395,2.475,1.507,1.728,3.308,2.610,2.168,5.476,3.945,5.750,20.013,17.625,16.131,6.617,11.602,12.316,13.960,14.827,10.176,138.436,4.194,5.348,9.107,25.422,17.866,12.997,7.952,9.116,19.818,15.569,12.979,3.149,2.268,3.306,11.509,10.136,9.276,3.805,6.672,7.082,8.028,8.526,5.852,79.609,2.412,3.075,5.237,14.619,10.274,7.474,4.573,5.242,11.396,8.953,7.464
33,JAWA TENGAH,3304,JAWA TENGAH - Banjarnegara,471,169,918,4.683,2.435,984,696,1.015,3.122,2.539,448,639,18.117,562,303,1.474,4.375,1.564,639,1.109,1.371,3.436,1.671,622,2.579,926,5.031,25.658,12.117,4.953,3.501,5.107,19.969,16.274,2.873,4.095,103.082,3.177,1.737,8.537,25.480,7.671,3.152,5.470,6.751,20.376,9.915,3.709,1.483,533,2.893,14.755,6.968,2.848,2.013,2.937,11.483,9.359,1.652,2.355,59.279,1.827,999,4.910,14.653,4.411,1.813,3.146,3.882,11.717,5.702,2.133
33,JAWA TENGAH,3305,JAWA TENGAH - Kebumen,0,149,10.961,22.126,5.858,1.786,447,21.538,9.150,228,8,88,72.338,0,562,28.367,10.910,237,78,13.486,19.512,1.382,383,244,0,842,62.021,125.203,29.195,8.902,2.228,107.345,37.485,935,32,361,374.547,1,3.315,167.201,64.304,1.182,387,67.132,97.129,6.668,1.849,1.175,0,484,35.666,71.999,16.789,5.119,1.281,61.730,21.556,537,18,208,215.387,0,1.907,96.151,36.979,680,223,38.605,55.855,3.834,1.063,676
33,JAWA TENGAH,3306,JAWA TENGAH - Purworejo,239,526,8.732,11.301,4.008,1.740,2.368,14.208,4.973,2.264,926,592,51.878,119,795,16.154,7.104,1.089,1.632,9.152,10.801,3.044,1.465,2.144,1.249,2.751,45.624,59.045,22.405,9.729,13.237,79.420,26.140,11.898,4.869,3.111,279.478,756,5.034,102.316,44.966,5.535,8.295,46.521,54.882,15.760,7.585,11.099,718,1.582,26.237,33.954,12.884,5.595,7.612,45.671,15.032,6.842,2.800,1.789,160.716,435,2.895,58.838,25.858,3.183,4.770,26.752,31.561,9.063,4.362,6.383
33,JAWA TENGAH,3307,JAWA TENGAH - Wonosobo,580,604,591,2.003,1.834,1.206,777,739,915,1.248,759,680,11.936,928,742,1.358,1.773,1.075,962,693,783,1.374,1.034,1.048,3.064,3.188,3.118,10.571,8.635,5.678,3.659,3.480,4.597,6.267,3.814,3.417,59.488,4.688,3.750,6.861,8.958,4.968,4.453,3.206,3.624,6.934,5.215,5.284,1.762,1.833,1.793,6.079,4.966,3.265,2.104,2.001,2.644,3.604,2.193,1.965,34.209,2.696,2.156,3.945,5.151,2.857,2.561,1.844,2.084,3.988,2.999,3.038
33,JAWA TENGAH,3308,JAWA TENGAH - Magelang,1.220,1.061,2.770,4.268,3.889,2.008,2.799,3.285,2.611,2.233,2.011,1.783,29.938,1.826,2.252,3.747,4.020,2.723,3.685,2.456,2.539,3.125,2.205,2.468,6.185,5.380,14.043,21.637,18.043,9.313,12.984,15.237,14.801,12.658,11.396,10.104,151.779,9.493,11.708,19.473,20.895,12.501,16.921,11.278,11.656,17.610,12.428,13.912,3.557,3.094,8.076,12.442,10.376,5.355,7.466,8.762,8.511,7.279,6.553,5.810,87.282,5.459,6.733,11.198,12.016,7.189,9.730,6.485,6.703,10.127,7.147,8.000
33,JAWA TENGAH,3309,JAWA TENGAH - Boyolali,1.206,3.036,11.741,4.372,3.056,8.305,7.177,2.482,1.566,2.478,3.797,1.046,50.261,1.266,6.641,7.453,1.812,3.326,8.146,3.801,1.362,2.378,4.095,2.537,7.144,17.979,69.460,25.897,15.211,41.330,35.632,12.350,9.683,15.321,23.479,6.468,279.954,7.293,38.069,42.899,10.440,17.392,42.477,19.859,7.121,15.085,25.974,16.091,4.108,10.339,39.943,14.892,8.747,23.767,20.490,7.102,5.568,8.811,13.502,3.719,160.990,4.194,21.892,24.669,6.003,10.001,24.427,11.420,4.095,8.675,14.937,9.253
33,JAWA TENGAH,3310,JAWA TENGAH - Klaten,2.652,1.657,5.148,10.988,6.832,3.042,4.688,8.012,3.924,2.846,2.233,2.198,54.219,2.759,6.389,7.505,6.917,5.574,5.393,7.490,3.665,4.006,5.706,3.757,15.061,9.409,29.236,62.396,35.211,15.681,24.160,41.292,25.377,18.403,14.436,14.211,304.871,15.889,36.789,43.215,39.832,26.775,25.906,35.979,17.603,25.574,36.426,23.983,8.661,5.411,16.812,35.882,20.248,9.017,13.893,23.745,14.593,10.583,8.302,8.172,175.319,9.137,21.156,24.851,22.906,15.397,14.898,20.690,10.123,14.707,20.947,13.791
33,JAWA TENGAH,3311,JAWA TENGAH - Sukoharjo,634,370,514,3.880,9.623,6.622,329,3.018,5.505,8.870,2.551,524,42.441,1.183,2.451,4.045,10.070,1.449,3.283,2.614,2.720,7.529,4.244,2.468,4.180,2.435,3.385,25.562,67.665,46.563,2.311,21.222,46.167,74.385,21.390,4.397,319.661,7.638,15.830,26.121,65.033,8.333,18.874,15.030,15.642,63.205,35.628,20.722,2.403,1.400,1.946,14.700,38.911,26.776,1.329,12.204,26.549,42.776,12.300,2.528,183.824,4.392,9.103,15.021,37.398,4.792,10.854,8.643,8.995,36.346,20.488,11.916
33,JAWA TENGAH,3312,JAWA TENGAH - Wonogiri,290,392,7.390,16.002,8.377,1.972,7.392,6.866,867,1.318,2.997,1.051,54.914,549,6.619,21.462,5.067,1.988,7.772,12.816,2.314,944,3.004,4.203,1.528,2.077,39.149,84.734,43.760,10.327,38.643,35.613,4.723,7.176,16.306,5.672,289.708,2.992,33.939,115.376,27.011,10.021,38.991,63.754,11.613,5.258,16.437,22.480,878,1.195,22.513,48.727,25.165,5.938,22.222,20.480,2.716,4.127,9.377,3.262,166.599,1.720,19.517,66.348,15.533,5.763,22.422,36.662,6.678,3.024,9.452,12.927
33,JAWA TENGAH,3313,JAWA TENGAH - Karanganyar,849,481,6.892,7.525,1.047,1.262,7.952,6.130,507,1.598,4.347,4.081,42.671,990,908,7.133,6.275,1.890,1.853,6.089,5.843,1.558,2.214,3.823,4.553,2.580,36.966,40.361,6.403,7.716,48.639,37.494,3.601,11.359,30.895,29.001,259.569,5.666,5.196,40.840,35.929,10.814,10.604,34.842,33.438,11.205,15.927,27.503,2.618,1.484,21.258,23.210,3.682,4.437,27.970,21.561,2.071,6.532,17.767,16.678,149.267,3.258,2.988,23.485,20.661,6.219,6.098,20.036,19.229,6.443,9.159,15.816
33,JAWA TENGAH,3314,JAWA TENGAH - Sragen,190,11.563,25.751,3.572,581,20.875,18.445,1.239,516,17.081,11.112,769,111.694,369,16.001,20.412,983,1.155,24.862,10.142,815,2.212,15.594,9.355,1.269,77.283,172.117,23.868,3.264,124.512,110.019,7.372,3.725,123.174,80.135,5.544,732.281,2.445,105.845,135.092,6.505,7.105,153.607,62.662,5.038,15.541,109.830,65.939,730,44.442,98.978,13.726,1.877,71.602,63.267,4.239,2.142,70.833,46.082,3.188,421.105,1.406,60.867,77.686,3.741,4.086,88.333,36.034,2.897,8.937,63.159,37.919
33,JAWA TENGAH,3315,JAWA TENGAH - Grobogan,1.689,12.916,30.400,22.160,4.034,16.154,21.852,7.086,2.628,80,66,3,119.068,1.673,19.805,38.649,5.542,9.929,15.183,19.253,6.102,3.368,843,99,11.248,86.021,201.437,146.958,22.064,89.313,121.472,39.462,16.291,494,409,17,735.187,10.512,125.897,246.212,35.242,53.547,81.833,104.174,33.040,19.537,4.847,549,6.469,49.467,115.838,84.510,12.688,51.360,69.854,22.693,9.368,284,235,10,422.776,6.045,72.398,141.587,20.266,30.792,47.059,59.906,19.000,11.235,2.787,316
33,JAWA TENGAH,3316,JAWA TENGAH - Blora,0,3.814,18.675,21.895,11.713,12.611,9.907,1.311,3,1.656,2.322,940,84.846,2.222,12.906,29.319,10.272,10.706,18.898,8.461,2.204,1.316,3.219,3.030,0,22.699,109.885,128.184,42.631,46.483,36.830,4.811,22,11.074,15.500,6.291,424.411,12.255,71.506,161.136,55.801,45.546,79.508,35.803,9.298,8.712,21.171,19.840,0,13.054,63.190,73.713,24.515,26.730,21.180,2.767,13,6.368,8.913,3.618,244.061,7.047,41.120,92.663,32.089,26.192,45.722,20.589,5.347,5.010,12.175,11.409
33,JAWA TENGAH,3317,JAWA TENGAH - Rembang,0,231,3.902,9.608,6.494,2.583,3.541,831,49,50,123,609,28.021,41,1.992,8.789,9.785,3.056,2.798,4.437,1.834,566,668,950,0,1.216,20.289,49.941,29.530,11.776,16.125,3.796,275,276,663,3.371,137.256,233,11.212,49.063,54.472,12.393,11.385,18.069,7.455,3.095,3.635,5.183,0,699,11.667,28.719,16.982,6.772,9.273,2.183,158,159,381,1.938,78.931,134,6.448,28.214,31.325,7.126,6.547,10.391,4.287,1.780,2.090,2.981
33,JAWA TENGAH,3318,JAWA TENGAH - Pati,2.067,5.997,23.852,13.147,3.837,14.266,11.508,11.153,1.644,2.143,3.622,3.302,96.537,4.622,16.526,17.979,8.513,10.552,13.765,10.540,9.355,3.249,3.901,4.910,10.587,30.722,122.185,67.342,21.400,79.551,64.303,62.320,10.584,13.791,23.315,21.255,527.355,24.228,86.551,94.252,44.635,56.144,73.325,56.211,49.890,20.145,24.189,30.449,6.088,17.667,70.264,38.726,12.306,45.746,36.978,35.838,6.086,7.931,13.408,12.223,303.260,13.932,49.772,54.200,25.668,32.286,42.166,32.325,28.690,11.585,13.910,17.510
33,JAWA TENGAH,3319,JAWA TENGAH - Kudus,1.575,2.900,2.694,3.680,1.149,2.584,4.367,4.281,2.846,1.780,925,1.416,30.196,657,1.442,8.504,2.236,655,1.894,5.000,4.773,1.409,1.418,1.564,10.198,18.781,17.448,23.825,6.220,13.980,23.629,23.164,16.318,10.207,5.302,8.121,177.192,3.732,8.192,48.325,12.707,3.354,9.697,25.594,24.433,8.181,8.236,9.085,5.865,10.800,10.034,13.701,3.577,8.040,13.588,13.320,9.384,5.870,3.049,4.670,101.896,2.146,4.711,27.790,7.307,1.929,5.576,14.718,14.050,4.705,4.736,5.224
33,JAWA TENGAH,3320,JAWA TENGAH - Jepara,641,218,2.383,12.249,4.680,67,3.246,8.438,3.847,155,1.081,1.968,38.974,553,1.561,6.029,11.121,936,204,8.216,6.637,1.307,564,1.385,3.156,1.047,11.446,58.918,25.140,360,17.478,45.090,21.722,876,6.102,10.920,202.256,2.543,7.173,27.714,51.117,4.882,1.064,42.833,34.603,7.512,3.240,7.957,1.815,602,6.582,33.882,14.457,207,10.051,25.929,12.491,504,3.509,6.280,116.309,1.463,4.125,15.937,29.395,2.807,612,24.632,19.899,4.320,1.863,4.576
33,JAWA TENGAH,3321,JAWA TENGAH - Demak,2.428,13.538,23.503,10.904,526,6.368,29.037,11.214,1.200,807,248,539,100.311,1.203,20.321,23.956,5.438,348,14.051,29.368,5.072,731,1.869,3.426,15.765,87.915,152.635,70.810,2.818,34.126,155.614,60.096,6.711,4.514,1.389,3.014,595.406,7.247,122.442,144.282,32.772,1.958,79.056,165.204,28.483,3.720,9.510,17.426,9.066,50.556,87.774,40.720,1.621,19.624,89.487,34.559,3.859,2.596,799,1.733,342.394,4.168,70.411,82.971,18.846,1.126,45.462,95.002,16.379,2.139,5.469,10.021
33,JAWA TENGAH,3322,JAWA TENGAH - Semarang,902,1.350,2.396,3.403,2.398,3.221,3.514,3.266,1.962,1.133,542,1.860,25.946,1.495,2.198,2.028,2.900,2.292,3.369,4.125,3.352,1.855,1.575,1.612,5.984,8.962,15.905,22.579,12.349,16.595,18.100,16.823,13.364,7.715,3.691,12.670,154.736,8.481,12.494,11.507,16.485,11.862,17.419,21.343,17.346,12.542,10.654,10.900,3.441,5.154,9.146,12.984,7.101,9.543,10.409,9.674,7.685,4.437,2.122,7.286,88.983,4.877,7.185,6.617,9.480,6.821,10.017,12.274,9.975,7.213,6.126,6.268
33,JAWA TENGAH,3323,JAWA TENGAH - Temanggung,382,166,918,1.386,1.251,1.127,1.109,182,299,488,200,337,7.846,296,515,1.360,1.510,1.831,1.675,539,149,307,473,273,2.786,1.208,6.686,10.093,7.152,6.443,6.340,1.042,2.049,3.341,1.367,2.307,50.814,1.895,3.293,8.703,9.646,10.029,9.176,2.951,817,1.937,2.995,1.729,1.602,695,3.845,5.804,4.113,3.705,3.646,599,1.178,1.921,786,1.327,29.221,1.090,1.893,5.005,5.547,5.767,5.277,1.697,470,1.114,1.723,994
33,JAWA TENGAH,3324,JAWA TENGAH - Kendal,377,2.174,4.206,5.676,2.452,1.089,550,2.862,6.041,2.890,692,181,29.189,599,3.529,6.262,4.298,963,1.674,610,2.522,5.300,3.408,1.135,2.140,12.351,23.894,32.242,14.340,6.368,3.215,16.733,39.309,18.808,4.504,1.178,175.081,3.176,18.725,33.226,22.806,4.958,8.622,3.141,12.990,32.130,20.658,6.883,1.230,7.102,13.740,18.541,8.246,3.662,1.849,9.623,22.605,10.815,2.590,678,100.682,1.826,10.768,19.107,13.115,2.851,4.958,1.806,7.470,18.477,11.879,3.958
33,JAWA TENGAH,3325,JAWA TENGAH - Batang,1.099,1.596,1.731,4.799,2.340,896,1.237,2.586,4.183,2.090,1.182,1.798,25.537,692,1.633,3.070,3.457,1.629,1.221,1.274,2.625,3.269,1.777,1.196,5.945,8.633,9.363,25.960,11.107,4.251,5.874,12.279,25.547,12.767,7.217,10.981,139.925,3.437,8.113,15.256,17.179,8.261,6.191,6.463,13.312,19.343,10.514,7.080,3.418,4.965,5.384,14.929,6.387,2.445,3.378,7.061,14.691,7.342,4.150,6.315,80.465,1.977,4.665,8.773,9.879,4.750,3.560,3.717,7.655,11.123,6.046,4.071
33,JAWA TENGAH,3326,JAWA TENGAH - Pekalongan,688,490,1.799,9.511,5.317,804,1.336,5.035,8.957,1.713,537,1.090,37.276,1.642,980,2.581,9.247,2.155,1.572,1.529,6.391,5.102,1.822,1.012,3.986,2.839,10.427,55.138,27.863,4.214,6.999,26.381,48.966,9.367,2.937,5.959,205.077,8.662,5.169,13.611,48.773,9.769,7.125,6.931,28.969,27.038,9.657,5.363,2.292,1.633,5.996,31.708,16.023,2.423,4.025,15.171,28.158,5.386,1.689,3.427,117.931,4.981,2.972,7.827,28.047,5.618,4.097,3.985,16.659,15.548,5.554,3.084
33,JAWA TENGAH,3327,JAWA TENGAH - Pemalang,2.991,822,6.505,17.338,4.367,2.333,3.192,17.729,6.496,2.404,2.646,7.010,73.832,2.657,968,6.701,16.119,4.865,1.239,4.409,15.543,5.506,3.158,1.787,17.183,4.720,37.371,99.604,24.170,12.913,17.670,98.132,38.358,14.193,15.623,41.393,421.329,14.328,5.221,36.137,86.930,24.042,6.124,21.787,76.808,32.926,18.886,10.683,9.881,2.715,21.491,57.278,13.899,7.426,10.161,56.431,22.058,8.162,8.984,23.803,242.289,8.239,3.002,20.781,49.990,13.825,3.522,12.529,44.169,18.934,10.861,6.143
33,JAWA TENGAH,3328,JAWA TENGAH - Tegal,953,340,6.597,12.775,7.285,2.361,4.712,11.467,5.858,1.553,2.052,2.618,58.571,1.211,2.389,8.230,12.508,4.438,1.318,8.418,10.746,4.924,1.918,1.895,4.923,1.757,34.076,65.986,38.488,12.475,24.893,60.586,33.717,8.939,11.813,15.068,312.720,6.234,12.295,42.363,64.387,20.451,6.074,38.791,49.520,27.153,10.576,10.450,2.831,1.010,19.596,37.946,22.133,7.174,14.315,34.841,19.389,5.140,6.793,8.665,179.833,3.585,7.071,24.361,37.026,11.760,3.493,22.307,28.477,15.615,6.082,6.009
33,JAWA TENGAH,3329,JAWA TENGAH - Brebes,932,1.209,10.387,18.535,9.608,4.958,10.723,9.608,2.888,2.284,3.848,1.207,76.189,1.996,2.616,21.579,14.710,4.403,5.378,16.851,7.200,2.160,2.729,5.101,5.400,7.002,59.987,107.309,50.102,25.854,55.895,50.059,16.253,12.850,21.642,6.764,419.117,10.816,14.066,117.681,80.215,21.314,26.013,81.697,34.910,12.456,15.741,29.495,3.105,4.026,34.496,61.709,28.812,14.868,32.143,28.787,9.346,7.390,12.445,3.890,241.017,6.220,8.089,67.674,46.128,12.257,14.959,46.981,20.075,7.163,9.052,16.961
33,JAWA TENGAH,3371,JAWA TENGAH - Kota Magelang,10,3,2,8,14,21,14,0,2,6,10,15,105,21,3,0,5,3,10,3,9,6,6,4,55,19,9,43,62,91,58,0,9,37,57,89,529,101,12,0,22,16,54,16,50,35,37,24,32,11,5,25,35,52,33,0,5,21,33,51,304,58,7,0,12,9,31,9,29,20,21,14
33,JAWA TENGAH,3372,JAWA TENGAH - Kota Surakarta,1,1,3,2,3,3,0,3,2,5,1,4,28,0,0,0,6,0,0,0,10,1,0,1,5,5,17,11,15,17,0,15,13,33,6,25,164,0,0,0,37,0,0,0,52,5,3,9,3,3,10,6,9,10,0,9,7,19,4,15,94,0,0,0,21,0,0,0,30,3,2,5
